user_id,segment,registration_date,user_channel,bet_id,vertical,stake_value,result,bet_date,payout,category
9,C,2024-05-29,orgânico,8343,esportes_tradicionais,3.59,LOSS,2025-05-19,0.00,esportes
95,C,2024-02-04,pago,8349,esportes_tradicionais,78.97,LOSS,2025-04-17,0.00,esportes
195,C,2024-02-14,parceiro,8350,esportes_tradicionais,67.26,WIN,2025-04-24,115.86,esportes
242,B,2024-12-27,parceiro,8351,esportes_tradicionais,137.37,LOSS,2025-04-09,0.00,esportes
4,C,2024-05-03,parceiro,8357,esportes_tradicionais,58.38,LOSS,2025-05-29,0.00,esportes
426,C,2024-10-21,parceiro,8359,esportes_tradicionais,25.96,WIN,2025-04-15,56.95,esportes
253,A,2024-07-06,pago,8360,esportes_tradicionais,112.89,LOSS,2025-05-19,0.00,esportes
19,A,2024-12-01,parceiro,8366,esportes_tradicionais,63.30,LOSS,2025-06-07,0.00,esportes
82,A,2024-04-23,pago,8367,esportes_tradicionais,116.08,LOSS,2025-05-13,0.00,esportes
381,C,2024-08-13,parceiro,8369,esportes_tradicionais,176.07,WIN,2025-05-17,385.93,esportes
128,A,2024-08-26,parceiro,8371,esportes_tradicionais,20.60,LOSS,2025-04-26,0.00,esportes
363,B,2024-10-28,pago,8376,esportes_tradicionais,35.23,LOSS,2025-04-21,0.00,esportes
31,A,2024-01-18,parceiro,8378,esportes_tradicionais,37.33,WIN,2025-06-09,61.57,esportes
258,C,2024-04-01,orgânico,8386,esportes_tradicionais,6.66,LOSS,2025-04-15,0.00,esportes
156,C,2024-12-31,parceiro,8390,esportes_tradicionais,10.39,LOSS,2025-04-09,0.00,esportes
440,B,2024-04-21,parceiro,8393,esportes_tradicionais,72.05,LOSS,2025-04-20,0.00,esportes
214,A,2024-11-22,parceiro,8401,esportes_tradicionais,6.61,WIN,2025-04-19,15.07,esportes
27,C,2024-07-29,orgânico,8402,esportes_tradicionais,79.91,LOSS,2025-04-14,0.00,esportes
406,B,2024-04-19,pago,8404,esportes_tradicionais,9.27,LOSS,2025-04-16,0.00,esportes
119,C,2024-10-09,pago,8405,esportes_tradicionais,14.33,WIN,2025-04-30,29.46,esportes
147,C,2024-09-20,pago,8406,esportes_tradicionais,72.67,LOSS,2025-05-03,0.00,esportes
258,C,2024-04-01,orgânico,8410,esportes_tradicionais,123.51,LOSS,2025-05-29,0.00,esportes
189,B,2024-04-11,parceiro,8412,esportes_tradicionais,0.48,LOSS,2025-04-17,0.00,esportes
315,B,2024-10-31,pago,8413,esportes_tradicionais,19.35,LOSS,2025-04-18,0.00,esportes
231,B,2024-01-05,parceiro,8414,esportes_tradicionais,178.66,LOSS,2025-04-10,0.00,esportes
470,B,2024-01-03,pago,8415,esportes_tradicionais,106.84,WIN,2025-04-19,238.18,esportes
499,A,2024-07-22,orgânico,8416,esportes_tradicionais,2.58,LOSS,2025-05-19,0.00,esportes
198,B,2024-06-11,orgânico,8417,esportes_tradicionais,34.85,WIN,2025-04-10,79.29,esportes
327,A,2024-05-10,pago,8419,esportes_tradicionais,77.80,WIN,2025-05-15,170.28,esportes
417,A,2024-06-26,orgânico,8421,esportes_tradicionais,121.49,WIN,2025-04-27,306.75,esportes
70,A,2024-05-31,parceiro,8426,esportes_tradicionais,36.43,LOSS,2025-05-05,0.00,esportes
146,B,2024-08-19,parceiro,8428,esportes_tradicionais,21.45,LOSS,2025-04-11,0.00,esportes
319,C,2024-02-29,parceiro,8429,esportes_tradicionais,52.33,WIN,2025-04-30,130.42,esportes
219,A,2024-03-12,pago,8430,esportes_tradicionais,54.13,WIN,2025-04-20,83.91,esportes
49,A,2024-10-25,orgânico,8431,esportes_tradicionais,4.01,LOSS,2025-04-30,0.00,esportes
343,C,2024-06-03,parceiro,8437,esportes_tradicionais,89.17,LOSS,2025-04-19,0.00,esportes
497,B,2024-06-20,orgânico,8444,esportes_tradicionais,18.57,WIN,2025-06-04,28.86,esportes
226,B,2024-10-16,orgânico,8445,esportes_tradicionais,34.82,LOSS,2025-04-25,0.00,esportes
175,C,2024-06-24,orgânico,8450,esportes_tradicionais,33.07,LOSS,2025-05-28,0.00,esportes
461,B,2024-12-18,pago,8452,esportes_tradicionais,13.87,WIN,2025-04-16,40.43,esportes
6,C,2024-10-03,orgânico,8456,esportes_tradicionais,143.52,WIN,2025-04-14,257.68,esportes
225,B,2024-05-20,orgânico,8459,esportes_tradicionais,50.07,WIN,2025-04-22,108.97,esportes
53,C,2024-10-09,orgânico,8460,esportes_tradicionais,9.70,WIN,2025-05-03,17.74,esportes
59,C,2024-10-09,pago,8463,esportes_tradicionais,82.20,WIN,2025-04-17,207.97,esportes
432,A,2024-02-14,orgânico,8464,esportes_tradicionais,11.11,LOSS,2025-04-16,0.00,esportes
214,A,2024-11-22,parceiro,8467,esportes_tradicionais,17.55,LOSS,2025-04-16,0.00,esportes
416,B,2024-02-09,pago,8468,esportes_tradicionais,4.25,WIN,2025-04-18,8.22,esportes
307,A,2024-06-13,pago,8472,esportes_tradicionais,44.68,LOSS,2025-04-27,0.00,esportes
216,B,2024-11-18,parceiro,8473,esportes_tradicionais,21.26,WIN,2025-05-16,34.22,esportes
61,B,2024-02-22,orgânico,8478,esportes_tradicionais,71.98,LOSS,2025-04-15,0.00,esportes
45,C,2024-03-30,parceiro,8482,esportes_tradicionais,17.51,WIN,2025-05-20,35.44,esportes
44,C,2024-05-08,parceiro,8489,esportes_tradicionais,78.28,WIN,2025-04-20,167.87,esportes
62,B,2024-06-03,pago,8491,esportes_tradicionais,20.38,LOSS,2025-04-09,0.00,esportes
335,A,2024-06-06,parceiro,8494,esportes_tradicionais,20.30,WIN,2025-05-13,55.43,esportes
367,C,2024-01-19,pago,8500,esportes_tradicionais,31.47,LOSS,2025-06-28,0.00,esportes
203,C,2024-12-20,parceiro,8502,esportes_tradicionais,176.11,LOSS,2025-04-12,0.00,esportes
33,B,2024-01-31,pago,8504,esportes_tradicionais,169.28,WIN,2025-05-22,393.17,esportes
489,C,2024-05-24,pago,8505,esportes_tradicionais,23.36,WIN,2025-04-16,46.73,esportes
12,A,2024-03-10,parceiro,8507,esportes_tradicionais,26.16,WIN,2025-04-17,71.41,esportes
407,B,2024-11-28,orgânico,8516,esportes_tradicionais,33.32,LOSS,2025-04-16,0.00,esportes
341,B,2024-02-12,pago,8517,esportes_tradicionais,11.33,WIN,2025-05-09,20.30,esportes
469,A,2024-06-25,pago,8520,esportes_tradicionais,7.58,LOSS,2025-04-14,0.00,esportes
252,A,2024-07-03,parceiro,8521,esportes_tradicionais,22.89,WIN,2025-05-22,59.20,esportes
46,A,2024-10-16,orgânico,8524,esportes_tradicionais,25.36,LOSS,2025-04-25,0.00,esportes
374,C,2024-08-19,pago,8525,esportes_tradicionais,63.44,LOSS,2025-05-26,0.00,esportes
364,C,2024-06-29,parceiro,8531,esportes_tradicionais,9.40,LOSS,2025-04-22,0.00,esportes
2,C,2024-06-01,pago,8532,esportes_tradicionais,14.94,LOSS,2025-04-23,0.00,esportes
256,B,2024-10-28,pago,8534,esportes_tradicionais,181.93,LOSS,2025-07-01,0.00,esportes
144,A,2024-09-05,parceiro,8539,esportes_tradicionais,8.34,LOSS,2025-04-29,0.00,esportes
353,A,2024-01-07,pago,8542,esportes_tradicionais,36.87,WIN,2025-04-30,76.53,esportes
270,B,2024-07-11,pago,8543,esportes_tradicionais,56.07,WIN,2025-04-09,147.47,esportes
299,A,2024-09-09,pago,8544,esportes_tradicionais,44.67,LOSS,2025-04-18,0.00,esportes
326,A,2024-09-24,orgânico,8547,esportes_tradicionais,215.16,LOSS,2025-06-26,0.00,esportes
311,B,2024-09-07,parceiro,8548,esportes_tradicionais,31.43,LOSS,2025-05-10,0.00,esportes
204,A,2024-11-04,parceiro,8549,esportes_tradicionais,12.34,LOSS,2025-04-25,0.00,esportes
245,C,2024-08-04,orgânico,8550,esportes_tradicionais,143.48,WIN,2025-06-27,246.71,esportes
31,A,2024-01-18,parceiro,8551,esportes_tradicionais,31.61,WIN,2025-05-25,60.19,esportes
52,C,2024-05-04,parceiro,8556,esportes_tradicionais,18.12,LOSS,2025-05-25,0.00,esportes
392,C,2024-07-21,pago,8564,esportes_tradicionais,13.71,WIN,2025-05-24,32.37,esportes
389,B,2024-04-12,orgânico,8565,esportes_tradicionais,90.21,WIN,2025-07-12,263.87,esportes
456,C,2024-08-29,pago,8567,esportes_tradicionais,16.81,LOSS,2025-05-06,0.00,esportes
469,A,2024-06-25,pago,8570,esportes_tradicionais,44.60,WIN,2025-04-22,71.78,esportes
7,A,2024-09-04,parceiro,8572,esportes_tradicionais,29.08,LOSS,2025-05-20,0.00,esportes
351,C,2024-07-09,pago,8575,esportes_tradicionais,20.36,LOSS,2025-04-29,0.00,esportes
283,A,2024-01-19,orgânico,8577,esportes_tradicionais,25.46,WIN,2025-04-28,49.59,esportes
87,B,2024-10-08,parceiro,8580,esportes_tradicionais,23.38,LOSS,2025-05-11,0.00,esportes
370,A,2024-07-25,orgânico,8584,esportes_tradicionais,100.15,WIN,2025-09-18,255.14,esportes
99,B,2024-07-28,pago,8590,esportes_tradicionais,7.01,WIN,2025-05-28,13.25,esportes
124,B,2024-07-25,pago,8591,esportes_tradicionais,61.76,LOSS,2025-06-06,0.00,esportes
467,C,2024-08-18,pago,8592,esportes_tradicionais,8.38,LOSS,2025-08-30,0.00,esportes
382,A,2024-12-31,pago,8594,esportes_tradicionais,14.76,LOSS,2025-05-16,0.00,esportes
106,C,2024-11-30,parceiro,8597,esportes_tradicionais,33.14,LOSS,2025-06-04,0.00,esportes
294,B,2024-01-25,pago,8598,esportes_tradicionais,64.38,LOSS,2025-04-22,0.00,esportes
134,B,2024-09-15,parceiro,8600,esportes_tradicionais,27.15,WIN,2025-04-30,56.96,esportes
28,C,2024-02-14,parceiro,8602,esportes_tradicionais,28.50,WIN,2025-07-26,45.93,esportes
223,A,2024-11-03,pago,8604,esportes_tradicionais,57.08,WIN,2025-05-04,138.42,esportes
29,B,2024-05-21,orgânico,8608,esportes_tradicionais,2.34,LOSS,2025-05-03,0.00,esportes
115,A,2024-11-07,pago,8609,esportes_tradicionais,110.54,WIN,2025-04-21,245.94,esportes
494,A,2024-10-19,parceiro,8610,esportes_tradicionais,132.34,WIN,2025-04-14,203.43,esportes
7,A,2024-09-04,parceiro,8612,esportes_tradicionais,5.62,LOSS,2025-05-01,0.00,esportes
40,A,2024-08-01,orgânico,8613,esportes_tradicionais,115.24,WIN,2025-06-29,244.08,esportes
330,C,2024-07-14,pago,8614,esportes_tradicionais,1.21,LOSS,2025-05-28,0.00,esportes
379,A,2024-04-28,pago,8622,esportes_tradicionais,75.76,LOSS,2025-04-30,0.00,esportes
116,A,2024-03-21,parceiro,8624,esportes_tradicionais,29.40,WIN,2025-04-16,80.41,esportes
357,B,2024-10-23,pago,8629,esportes_tradicionais,38.03,WIN,2025-05-17,78.20,esportes
327,A,2024-05-10,pago,8631,esportes_tradicionais,20.97,LOSS,2025-04-25,0.00,esportes
419,C,2024-10-12,pago,8632,esportes_tradicionais,29.96,WIN,2025-05-04,69.88,esportes
488,A,2024-11-24,pago,8636,esportes_tradicionais,0.95,LOSS,2025-05-12,0.00,esportes
93,A,2024-09-23,pago,8642,esportes_tradicionais,6.08,LOSS,2025-04-11,0.00,esportes
253,A,2024-07-06,pago,8649,esportes_tradicionais,38.26,WIN,2025-06-01,101.59,esportes
303,C,2024-08-25,parceiro,8654,esportes_tradicionais,26.94,LOSS,2025-05-03,0.00,esportes
203,C,2024-12-20,parceiro,8658,esportes_tradicionais,24.62,WIN,2025-04-09,51.22,esportes
58,A,2024-12-26,orgânico,8662,esportes_tradicionais,9.87,LOSS,2025-06-19,0.00,esportes
249,B,2024-05-28,orgânico,8668,esportes_tradicionais,67.52,LOSS,2025-04-16,0.00,esportes
483,B,2024-08-03,orgânico,8669,esportes_tradicionais,30.20,LOSS,2025-04-09,0.00,esportes
331,B,2024-05-04,orgânico,8675,esportes_tradicionais,23.90,LOSS,2025-05-01,0.00,esportes
123,A,2024-12-01,parceiro,8682,esportes_tradicionais,48.39,WIN,2025-04-12,127.13,esportes
315,B,2024-10-31,pago,8686,esportes_tradicionais,102.34,LOSS,2025-04-12,0.00,esportes
43,C,2024-12-20,pago,8690,esportes_tradicionais,73.68,WIN,2025-05-20,141.12,esportes
351,C,2024-07-09,pago,8695,esportes_tradicionais,103.28,LOSS,2025-04-19,0.00,esportes
204,A,2024-11-04,parceiro,8699,esportes_tradicionais,14.36,WIN,2025-04-30,39.26,esportes
302,C,2024-05-13,pago,8701,esportes_tradicionais,33.60,WIN,2025-04-30,90.45,esportes
43,C,2024-12-20,pago,8702,esportes_tradicionais,138.48,WIN,2025-05-12,275.44,esportes
85,C,2024-02-12,pago,8704,esportes_tradicionais,19.56,WIN,2025-04-17,34.84,esportes
350,A,2024-06-08,pago,8707,esportes_tradicionais,20.08,WIN,2025-05-19,51.29,esportes
191,C,2024-11-02,parceiro,8709,esportes_tradicionais,31.73,LOSS,2025-05-11,0.00,esportes
266,C,2024-12-28,parceiro,8710,esportes_tradicionais,142.08,WIN,2025-04-16,319.96,esportes
461,B,2024-12-18,pago,8712,esportes_tradicionais,27.99,WIN,2025-05-04,62.58,esportes
60,C,2024-02-08,parceiro,8713,esportes_tradicionais,6.66,WIN,2025-04-28,15.45,esportes
302,C,2024-05-13,pago,8720,esportes_tradicionais,26.17,WIN,2025-04-13,51.96,esportes
172,C,2024-08-08,pago,8724,esportes_tradicionais,20.20,LOSS,2025-04-10,0.00,esportes
63,A,2024-05-01,pago,8725,esportes_tradicionais,64.45,LOSS,2025-04-26,0.00,esportes
16,A,2024-02-27,pago,8727,esportes_tradicionais,37.10,LOSS,2025-04-28,0.00,esportes
368,A,2024-09-29,pago,8730,esportes_tradicionais,10.99,WIN,2025-05-09,25.54,esportes
101,A,2024-09-09,parceiro,8731,esportes_tradicionais,5.22,WIN,2025-04-22,12.46,esportes
176,C,2024-06-11,pago,8733,esportes_tradicionais,13.64,LOSS,2025-04-20,0.00,esportes
453,C,2024-07-21,pago,8735,esportes_tradicionais,14.24,LOSS,2025-06-09,0.00,esportes
301,B,2024-09-23,pago,8737,esportes_tradicionais,30.62,WIN,2025-04-20,57.93,esportes
234,C,2024-07-30,parceiro,8744,esportes_tradicionais,69.74,LOSS,2025-05-30,0.00,esportes
247,B,2024-10-11,orgânico,8749,esportes_tradicionais,62.26,LOSS,2025-04-24,0.00,esportes
288,A,2024-12-12,orgânico,8754,esportes_tradicionais,25.65,LOSS,2025-05-07,0.00,esportes
244,C,2024-06-30,orgânico,8756,esportes_tradicionais,5.08,LOSS,2025-06-08,0.00,esportes
146,B,2024-08-19,parceiro,8758,esportes_tradicionais,21.04,LOSS,2025-05-09,0.00,esportes
67,C,2024-10-10,orgânico,8759,esportes_tradicionais,53.76,WIN,2025-05-22,154.82,esportes
410,B,2024-03-19,pago,8762,esportes_tradicionais,12.11,WIN,2025-05-18,35.10,esportes
472,B,2024-08-26,parceiro,8766,esportes_tradicionais,17.37,WIN,2025-04-09,43.38,esportes
321,C,2024-01-21,parceiro,8768,esportes_tradicionais,62.54,WIN,2025-04-17,138.03,esportes
435,A,2024-02-11,parceiro,8769,esportes_tradicionais,18.49,WIN,2025-04-12,31.82,esportes
370,A,2024-07-25,orgânico,8770,esportes_tradicionais,45.87,LOSS,2025-04-18,0.00,esportes
187,C,2024-02-06,pago,8773,esportes_tradicionais,33.61,WIN,2025-06-20,73.76,esportes
284,C,2024-03-14,orgânico,8780,esportes_tradicionais,68.08,WIN,2025-05-12,109.10,esportes
44,C,2024-05-08,parceiro,8782,esportes_tradicionais,15.15,WIN,2025-08-12,26.20,esportes
454,C,2024-08-30,pago,8783,esportes_tradicionais,22.27,LOSS,2025-06-11,0.00,esportes
111,C,2024-12-29,orgânico,8793,esportes_tradicionais,30.09,WIN,2025-04-16,75.56,esportes
168,A,2024-04-23,pago,8796,esportes_tradicionais,28.36,WIN,2025-05-07,79.67,esportes
54,C,2024-09-23,pago,8797,esportes_tradicionais,41.77,WIN,2025-04-16,87.97,esportes
127,C,2024-04-10,parceiro,8799,esportes_tradicionais,42.73,LOSS,2025-05-21,0.00,esportes
478,C,2024-11-08,orgânico,8800,esportes_tradicionais,54.29,LOSS,2025-08-13,0.00,esportes
275,A,2024-12-06,pago,8801,esportes_tradicionais,23.85,WIN,2025-05-28,59.23,esportes
42,A,2024-03-29,orgânico,8802,esportes_tradicionais,3.29,LOSS,2025-04-27,0.00,esportes
387,B,2024-09-10,pago,8806,esportes_tradicionais,72.24,LOSS,2025-04-28,0.00,esportes
182,B,2024-12-07,parceiro,8810,esportes_tradicionais,53.32,LOSS,2025-04-20,0.00,esportes
181,A,2024-02-13,pago,8811,esportes_tradicionais,14.96,LOSS,2025-04-17,0.00,esportes
429,C,2024-08-11,parceiro,8812,esportes_tradicionais,157.67,LOSS,2025-04-10,0.00,esportes
355,C,2024-05-22,pago,8816,esportes_tradicionais,84.44,WIN,2025-05-10,178.96,esportes
408,C,2024-12-11,pago,8819,esportes_tradicionais,27.97,LOSS,2025-04-30,0.00,esportes
146,B,2024-08-19,parceiro,8821,esportes_tradicionais,26.76,WIN,2025-06-30,50.77,esportes
16,A,2024-02-27,pago,8824,esportes_tradicionais,97.49,LOSS,2025-04-19,0.00,esportes
85,C,2024-02-12,pago,8825,esportes_tradicionais,44.45,LOSS,2025-08-09,0.00,esportes
216,B,2024-11-18,parceiro,8826,esportes_tradicionais,60.11,LOSS,2025-04-18,0.00,esportes
52,C,2024-05-04,parceiro,8828,esportes_tradicionais,5.25,LOSS,2025-04-26,0.00,esportes
337,A,2024-09-16,parceiro,8833,esportes_tradicionais,5.74,LOSS,2025-05-10,0.00,esportes
254,C,2024-10-31,pago,8838,esportes_tradicionais,26.66,LOSS,2025-04-25,0.00,esportes
187,C,2024-02-06,pago,8842,esportes_tradicionais,10.33,LOSS,2025-04-14,0.00,esportes
124,B,2024-07-25,pago,8843,esportes_tradicionais,15.17,WIN,2025-04-22,25.59,esportes
30,A,2024-04-30,orgânico,8844,esportes_tradicionais,34.14,LOSS,2025-06-04,0.00,esportes
185,B,2024-09-12,parceiro,8845,esportes_tradicionais,24.29,WIN,2025-05-31,55.21,esportes
359,B,2024-05-17,orgânico,8847,esportes_tradicionais,86.21,WIN,2025-05-05,249.27,esportes
53,C,2024-10-09,orgânico,8850,esportes_tradicionais,187.72,LOSS,2025-04-14,0.00,esportes
177,B,2024-12-11,pago,8852,esportes_tradicionais,12.15,LOSS,2025-05-07,0.00,esportes
487,C,2024-01-05,parceiro,8856,esportes_tradicionais,19.06,WIN,2025-04-16,45.07,esportes
465,B,2024-11-08,parceiro,8862,esportes_tradicionais,94.37,WIN,2025-04-10,162.88,esportes
311,B,2024-09-07,parceiro,8863,esportes_tradicionais,24.00,WIN,2025-05-15,62.56,esportes
91,A,2024-05-30,orgânico,8864,esportes_tradicionais,86.30,WIN,2025-04-29,138.65,esportes
398,B,2024-07-06,parceiro,8874,esportes_tradicionais,89.93,LOSS,2025-05-17,0.00,esportes
55,B,2024-03-06,pago,8875,esportes_tradicionais,6.47,LOSS,2025-04-11,0.00,esportes
271,C,2024-05-21,parceiro,8876,esportes_tradicionais,2.11,WIN,2025-05-30,3.35,esportes
5,B,2024-08-29,pago,8877,esportes_tradicionais,2.90,LOSS,2025-04-29,0.00,esportes
388,B,2024-10-06,pago,8879,esportes_tradicionais,0.37,LOSS,2025-05-06,0.00,esportes
286,B,2024-07-25,parceiro,8880,esportes_tradicionais,27.99,WIN,2025-05-13,73.24,esportes
329,A,2024-01-10,pago,8884,esportes_tradicionais,17.56,LOSS,2025-04-27,0.00,esportes
492,C,2024-09-30,parceiro,8886,esportes_tradicionais,42.96,WIN,2025-04-09,91.22,esportes
240,A,2024-08-06,parceiro,8887,esportes_tradicionais,98.73,WIN,2025-04-12,172.09,esportes
189,B,2024-04-11,parceiro,8895,esportes_tradicionais,56.86,LOSS,2025-05-08,0.00,esportes
324,C,2024-03-10,pago,8897,esportes_tradicionais,31.30,LOSS,2025-05-24,0.00,esportes
327,A,2024-05-10,pago,8902,esportes_tradicionais,16.07,LOSS,2025-04-17,0.00,esportes
231,B,2024-01-05,parceiro,8906,esportes_tradicionais,14.77,LOSS,2025-04-25,0.00,esportes
482,A,2024-08-24,parceiro,8908,esportes_tradicionais,55.78,WIN,2025-04-16,106.00,esportes
458,C,2024-10-24,orgânico,8913,esportes_tradicionais,59.46,WIN,2025-04-28,137.70,esportes
222,A,2024-09-26,orgânico,8914,esportes_tradicionais,9.04,LOSS,2025-04-23,0.00,esportes
364,C,2024-06-29,parceiro,8915,esportes_tradicionais,30.85,WIN,2025-06-22,87.53,esportes
99,B,2024-07-28,pago,8917,esportes_tradicionais,19.28,LOSS,2025-04-25,0.00,esportes
413,A,2024-10-07,pago,8919,esportes_tradicionais,36.98,LOSS,2025-04-29,0.00,esportes
441,C,2024-12-01,pago,8924,esportes_tradicionais,21.32,LOSS,2025-04-17,0.00,esportes
150,B,2024-03-27,pago,8927,esportes_tradicionais,94.18,LOSS,2025-05-22,0.00,esportes
494,A,2024-10-19,parceiro,8928,esportes_tradicionais,13.11,WIN,2025-04-25,20.19,esportes
367,C,2024-01-19,pago,8929,esportes_tradicionais,13.69,LOSS,2025-05-08,0.00,esportes
499,A,2024-07-22,orgânico,8932,esportes_tradicionais,58.63,LOSS,2025-04-28,0.00,esportes
433,A,2024-09-15,pago,8937,esportes_tradicionais,55.42,WIN,2025-06-04,99.26,esportes
211,B,2024-12-13,parceiro,8938,esportes_tradicionais,15.45,WIN,2025-06-10,36.42,esportes
283,A,2024-01-19,orgânico,8940,esportes_tradicionais,52.15,LOSS,2025-04-13,0.00,esportes
292,A,2024-12-16,orgânico,8941,esportes_tradicionais,7.27,LOSS,2025-05-08,0.00,esportes
401,C,2024-11-04,parceiro,8943,esportes_tradicionais,31.90,WIN,2025-04-09,60.63,esportes
56,C,2024-10-01,pago,8944,esportes_tradicionais,20.52,LOSS,2025-06-13,0.00,esportes
108,A,2024-05-30,pago,8948,esportes_tradicionais,27.96,LOSS,2025-05-22,0.00,esportes
202,B,2024-05-20,parceiro,8949,esportes_tradicionais,37.89,LOSS,2025-04-15,0.00,esportes
202,B,2024-05-20,parceiro,8950,esportes_tradicionais,8.57,LOSS,2025-04-17,0.00,esportes
474,C,2024-01-31,parceiro,8954,esportes_tradicionais,9.39,WIN,2025-04-20,18.93,esportes
388,B,2024-10-06,pago,8958,esportes_tradicionais,31.22,LOSS,2025-04-14,0.00,esportes
36,A,2024-02-18,pago,8963,esportes_tradicionais,27.66,WIN,2025-04-12,49.82,esportes
46,A,2024-10-16,orgânico,8965,esportes_tradicionais,73.70,LOSS,2025-06-19,0.00,esportes
320,C,2024-04-07,orgânico,8969,esportes_tradicionais,55.25,LOSS,2025-05-02,0.00,esportes
146,B,2024-08-19,parceiro,8971,esportes_tradicionais,0.13,LOSS,2025-05-13,0.00,esportes
13,C,2024-06-27,pago,8974,esportes_tradicionais,57.19,WIN,2025-04-18,141.01,esportes
25,C,2024-07-05,orgânico,8975,esportes_tradicionais,11.92,LOSS,2025-04-09,0.00,esportes
261,A,2024-11-24,parceiro,8976,esportes_tradicionais,15.37,LOSS,2025-05-02,0.00,esportes
128,A,2024-08-26,parceiro,8977,esportes_tradicionais,4.08,LOSS,2025-05-15,0.00,esportes
417,A,2024-06-26,orgânico,8983,esportes_tradicionais,51.14,WIN,2025-06-07,103.45,esportes
281,A,2024-06-26,pago,8987,esportes_tradicionais,17.02,LOSS,2025-05-23,0.00,esportes
489,C,2024-05-24,pago,8988,esportes_tradicionais,36.81,WIN,2025-04-21,68.91,esportes
295,A,2024-01-17,orgânico,8990,esportes_tradicionais,37.61,LOSS,2025-04-18,0.00,esportes
16,A,2024-02-27,pago,8991,esportes_tradicionais,29.69,WIN,2025-05-02,51.45,esportes
460,C,2024-09-03,parceiro,8994,esportes_tradicionais,16.05,WIN,2025-04-20,42.86,esportes
186,B,2024-06-17,pago,8996,esportes_tradicionais,28.09,LOSS,2025-07-20,0.00,esportes
32,B,2024-12-26,orgânico,8997,esportes_tradicionais,28.56,WIN,2025-04-14,64.40,esportes
189,B,2024-04-11,parceiro,9003,esportes_tradicionais,27.58,WIN,2025-04-10,70.19,esportes
387,B,2024-09-10,pago,9007,esportes_tradicionais,35.16,LOSS,2025-05-05,0.00,esportes
346,B,2024-11-06,parceiro,9008,esportes_tradicionais,52.40,LOSS,2025-04-29,0.00,esportes
193,C,2024-12-04,orgânico,9010,esportes_tradicionais,59.50,LOSS,2025-04-11,0.00,esportes
53,C,2024-10-09,orgânico,9012,esportes_tradicionais,9.93,LOSS,2025-05-13,0.00,esportes
211,B,2024-12-13,parceiro,9016,esportes_tradicionais,6.51,LOSS,2025-04-10,0.00,esportes
390,A,2024-11-30,parceiro,9019,esportes_tradicionais,226.75,LOSS,2025-04-20,0.00,esportes
308,B,2024-05-22,parceiro,9020,esportes_tradicionais,73.13,LOSS,2025-04-27,0.00,esportes
331,B,2024-05-04,orgânico,9022,esportes_tradicionais,7.14,WIN,2025-04-25,16.60,esportes
214,A,2024-11-22,parceiro,9023,esportes_tradicionais,26.90,LOSS,2025-08-03,0.00,esportes
495,C,2024-12-24,orgânico,9024,esportes_tradicionais,62.81,LOSS,2025-04-11,0.00,esportes
29,B,2024-05-21,orgânico,9026,esportes_tradicionais,24.05,LOSS,2025-04-28,0.00,esportes
122,C,2024-05-29,parceiro,9028,esportes_tradicionais,7.53,LOSS,2025-06-01,0.00,esportes
418,A,2024-09-13,orgânico,9030,esportes_tradicionais,104.13,LOSS,2025-04-25,0.00,esportes
159,A,2024-12-02,pago,9031,esportes_tradicionais,52.48,WIN,2025-04-24,136.44,esportes
2,C,2024-06-01,pago,9035,esportes_tradicionais,13.38,WIN,2025-04-12,22.24,esportes
147,C,2024-09-20,pago,9039,esportes_tradicionais,35.84,LOSS,2025-05-07,0.00,esportes
238,C,2024-01-29,pago,9043,esportes_tradicionais,68.06,WIN,2025-04-20,198.67,esportes
486,B,2024-12-07,orgânico,9049,esportes_tradicionais,35.20,WIN,2025-04-10,90.68,esportes
107,B,2024-05-17,orgânico,9050,esportes_tradicionais,40.47,WIN,2025-06-04,95.13,esportes
423,C,2024-02-18,pago,9053,esportes_tradicionais,29.74,LOSS,2025-04-13,0.00,esportes
137,B,2024-07-29,orgânico,9060,esportes_tradicionais,188.77,LOSS,2025-04-20,0.00,esportes
151,C,2024-01-28,parceiro,9061,esportes_tradicionais,43.03,WIN,2025-07-30,80.25,esportes
180,A,2024-06-24,parceiro,9062,esportes_tradicionais,7.89,LOSS,2025-04-18,0.00,esportes
410,B,2024-03-19,pago,9063,esportes_tradicionais,27.89,LOSS,2025-07-10,0.00,esportes
487,C,2024-01-05,parceiro,9066,esportes_tradicionais,11.48,LOSS,2025-05-01,0.00,esportes
225,B,2024-05-20,orgânico,9069,esportes_tradicionais,12.19,LOSS,2025-05-15,0.00,esportes
105,A,2024-11-16,orgânico,9070,esportes_tradicionais,14.35,WIN,2025-04-15,39.01,esportes
186,B,2024-06-17,pago,9073,esportes_tradicionais,2.85,WIN,2025-07-11,4.87,esportes
65,A,2024-10-09,orgânico,9074,esportes_tradicionais,19.30,WIN,2025-04-09,35.37,esportes
333,B,2024-02-22,orgânico,9075,esportes_tradicionais,37.96,WIN,2025-04-15,85.43,esportes
207,C,2024-05-15,orgânico,9077,esportes_tradicionais,57.47,LOSS,2025-04-25,0.00,esportes
229,A,2024-04-19,parceiro,9078,esportes_tradicionais,24.26,WIN,2025-04-16,54.85,esportes
142,C,2024-06-05,parceiro,9080,esportes_tradicionais,15.42,LOSS,2025-06-09,0.00,esportes
